,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,walkover,w_sets_won,l_sets_won,total_sets,w_games_won,l_games_won,total_games,total_tiebreaks
16,2021-0096,Tokyo Olympics,Hard,64,A,2021-07-24,200221,16.0,Direct,Alejandro Davidovich Fokina,R,183.0,ESP,22.1,105155,,Direct,Pedro Sousa,R,180.0,POR,33.1,6-3 6-0,3,R64,62.0,3.0,2.0,48.0,32.0,25.0,8.0,8.0,2.0,3.0,0.0,6.0,46.0,30.0,17.0,3.0,7.0,5.0,10.0,35.0,1723.0,120.0,679.0,False,2.0,0.0,2.0,12.0,3.0,15.0,0.0
17,2021-0096,Tokyo Olympics,Hard,64,A,2021-07-24,104926,15.0,Direct,Fabio Fognini,R,178.0,ITA,34.1,105216,,Direct,Yuichi Sugita,R,173.0,JPN,32.8,6-4 6-3,3,R64,109.0,5.0,0.0,70.0,65.0,45.0,2.0,9.0,3.0,3.0,1.0,2.0,88.0,74.0,42.0,5.0,10.0,9.0,12.0,31.0,1801.0,114.0,724.0,False,2.0,0.0,2.0,12.0,7.0,19.0,0.0
18,2021-0096,Tokyo Olympics,Hard,64,A,2021-07-24,200005,14.0,Direct,Ugo Humbert,L,188.0,FRA,23.0,104665,,Direct,Pablo Andujar,R,180.0,ESP,35.4,7-6(3) 6-1,3,R64,108.0,5.0,2.0,60.0,42.0,31.0,11.0,9.0,2.0,3.0,1.0,5.0,75.0,60.0,34.0,6.0,10.0,5.0,9.0,28.0,2090.0,65.0,1040.0,False,2.0,0.0,2.0,13.0,7.0,20.0,1.0
19,2021-0096,Tokyo Olympics,Hard,64,A,2021-07-24,132283,13.0,Direct,Lorenzo Sonego,R,191.0,ITA,26.1,106121,,Direct,Taro Daniel,R,191.0,JPN,28.4,4-6 7-6(6) 7-6(3),3,R64,187.0,14.0,1.0,104.0,103.0,74.0,0.0,17.0,4.0,7.0,0.0,2.0,111.0,109.0,74.0,0.0,17.0,3.0,5.0,26.0,2208.0,110.0,751.0,False,2.0,1.0,3.0,18.0,18.0,36.0,2.0
20,2021-0096,Tokyo Olympics,Hard,64,A,2021-07-24,111575,12.0,Direct,Karen Khachanov,R,198.0,RUS,25.1,106415,,Direct,Yoshihito Nishioka,L,170.0,JPN,25.8,3-6 6-1 6-2,3,R64,108.0,12.0,4.0,72.0,61.0,43.0,7.0,12.0,1.0,2.0,3.0,1.0,70.0,64.0,36.0,5.0,12.0,1.0,5.0,25.0,2235.0,55.0,1177.0,False,2.0,1.0,3.0,15.0,9.0,24.0,0.0
21,2021-0096,Tokyo Olympics,Hard,64,A,2021-07-24,106234,11.0,Direct,Aslan Karatsev,R,185.0,RUS,27.8,126205,,Direct,Tommy Paul,R,185.0,USA,24.1,6-3 6-2,3,R64,75.0,2.0,3.0,52.0,45.0,36.0,3.0,9.0,0.0,0.0,0.0,1.0,51.0,50.0,28.0,0.0,8.0,1.0,4.0,24.0,2304.0,54.0,1193.0,False,2.0,0.0,2.0,12.0,5.0,17.0,0.0
22,2021-0096,Tokyo Olympics,Hard,64,A,2021-07-24,125802,,Direct,Ilya Ivashka,R,193.0,BLR,27.3,104792,10.0,Direct,Gael Monfils,R,193.0,FRA,34.8,6-4 4-6 7-5,3,R64,181.0,7.0,5.0,118.0,93.0,47.0,27.0,16.0,8.0,11.0,7.0,5.0,105.0,88.0,42.0,19.0,16.0,6.0,10.0,66.0,1038.0,18.0,2603.0,False,2.0,1.0,3.0,17.0,15.0,32.0,0.0
23,2021-0096,Tokyo Olympics,Hard,64,A,2021-07-24,126845,,Direct,Max Purcell,R,185.0,AUS,23.2,200000,9.0,Direct,Felix Auger Aliassime,R,193.0,CAN,20.9,6-4 7-6(2),3,R64,115.0,4.0,1.0,67.0,39.0,31.0,17.0,11.0,4.0,5.0,8.0,9.0,82.0,42.0,28.0,20.0,11.0,3.0,5.0,190.0,367.0,15.0,2738.0,False,2.0,0.0,2.0,13.0,10.0,23.0,1.0
24,2021-0096,Tokyo Olympics,Hard,64,A,2021-07-24,106043,8.0,Direct,Diego Schwartzman,R,170.0,ARG,28.9,122669,,Direct,Juan Pablo Varillas,R,185.0,PER,25.7,7-5 6-4,3,R64,121.0,3.0,3.0,65.0,36.0,28.0,20.0,11.0,4.0,4.0,5.0,1.0,82.0,44.0,30.0,20.0,11.0,9.0,11.0,13.0,3060.0,122.0,655.0,False,2.0,0.0,2.0,13.0,9.0,22.0,0.0
25,2021-0096,Tokyo Olympics,Hard,64,A,2021-07-24,128034,7.0,Direct,Hubert Hurkacz,R,196.0,POL,24.4,106291,,Direct,Luke Saville,R,188.0,AUS,27.5,6-2 6-4,3,R64,60.0,2.0,2.0,43.0,41.0,36.0,0.0,9.0,0.0,0.0,1.0,3.0,54.0,51.0,32.0,0.0,9.0,2.0,5.0,12.0,3163.0,417.0,99.0,False,2.0,0.0,2.0,12.0,6.0,18.0,0.0
26,2021-0096,Tokyo Olympics,Hard,64,A,2021-07-24,105807,6.0,Direct,Pablo Carreno Busta,R,188.0,ESP,30.0,105815,,Direct,Tennys Sandgren,R,188.0,USA,29.9,7-5 6-2,3,R64,90.0,7.0,1.0,64.0,61.0,39.0,2.0,10.0,2.0,4.0,5.0,2.0,66.0,62.0,32.0,5.0,10.0,8.0,13.0,11.0,3260.0,81.0,897.0,False,2.0,0.0,2.0,13.0,7.0,20.0,0.0
27,2021-0096,Tokyo Olympics,Hard,64,A,2021-07-24,105453,,Direct,Kei Nishikori,R,178.0,JPN,31.5,126094,5.0,Direct,Andrey Rublev,R,188.0,RUS,23.7,6-3 6-4,3,R64,75.0,2.0,0.0,60.0,39.0,28.0,15.0,10.0,4.0,5.0,3.0,0.0,50.0,30.0,21.0,10.0,9.0,2.0,5.0,69.0,1003.0,7.0,6005.0,False,2.0,0.0,2.0,12.0,7.0,19.0,0.0
28,2021-0096,Tokyo Olympics,Hard,64,A,2021-07-24,100644,4.0,Direct,Alexander Zverev,R,198.0,GER,24.2,104229,,PR,Yen Hsun Lu,R,180.0,TPE,37.9,6-1 6-3,3,R64,59.0,9.0,0.0,42.0,36.0,28.0,5.0,8.0,1.0,1.0,0.0,3.0,46.0,37.0,21.0,3.0,8.0,1.0,5.0,5.0,7340.0,573.0,55.0,False,2.0,0.0,2.0,12.0,4.0,16.0,0.0
29,2021-0096,Tokyo Olympics,Hard,64,A,2021-07-24,126774,3.0,Direct,Stefanos Tsitsipas,R,193.0,GRE,22.9,104259,,Direct,Philipp Kohlschreiber,R,178.0,GER,37.7,6-3 3-6 6-3,3,R64,110.0,7.0,4.0,80.0,57.0,43.0,18.0,14.0,4.0,6.0,8.0,2.0,78.0,59.0,36.0,18.0,13.0,1.0,4.0,4.0,8030.0,112.0,732.0,False,2.0,1.0,3.0,15.0,12.0,27.0,0.0
30,2021-0096,Tokyo Olympics,Hard,64,A,2021-07-24,106421,2.0,Direct,Daniil Medvedev,R,198.0,RUS,25.4,122330,,Direct,Alexander Bublik,R,196.0,KAZ,24.0,6-4 7-6(8),3,R64,99.0,11.0,0.0,75.0,48.0,36.0,17.0,11.0,3.0,4.0,8.0,6.0,80.0,41.0,28.0,19.0,11.0,3.0,5.0,2.0,10370.0,40.0,1611.0,False,2.0,0.0,2.0,13.0,10.0,23.0,1.0
31,2021-0096,Tokyo Olympics,Hard,64,A,2021-07-24,104925,1.0,Direct,Novak Djokovic,R,188.0,SRB,34.1,106198,,Direct,Hugo Dellien,R,180.0,BOL,28.0,6-2 6-2,3,R64,61.0,7.0,0.0,36.0,24.0,20.0,12.0,8.0,0.0,0.0,1.0,0.0,56.0,46.0,24.0,3.0,8.0,6.0,10.0,1.0,12113.0,139.0,558.0,False,2.0,0.0,2.0,12.0,4.0,16.0,0.0
32,2021-0096,Tokyo Olympics,Hard,64,A,2021-07-24,105453,,Direct,Kei Nishikori,R,178.0,JPN,31.5,106218,,Direct,Marcos Giron,R,180.0,USA,27.9,7-6(5) 3-6 6-1,3,R32,138.0,5.0,2.0,100.0,62.0,42.0,20.0,14.0,3.0,6.0,3.0,1.0,87.0,45.0,28.0,25.0,1.0,3.0,7.0,69.0,1003.0,64.0,1047.0,False,2.0,1.0,3.0,16.0,13.0,29.0,1.0
33,2021-0096,Tokyo Olympics,Hard,64,A,2021-07-24,136440,,Direct,Dominik Koepfer,L,180.0,GER,27.2,126845,,Direct,Max Purcell,R,185.0,AUS,23.2,6-3 6-0,3,R32,64.0,2.0,0.0,47.0,40.0,30.0,4.0,8.0,2.0,2.0,2.0,0.0,49.0,40.0,19.0,9.0,7.0,4.0,8.0,57.0,1153.0,190.0,367.0,False,2.0,0.0,2.0,12.0,3.0,15.0,0.0
34,2021-0096,Tokyo Olympics,Hard,64,A,2021-07-24,125802,,Direct,Ilya Ivashka,R,193.0,BLR,27.3,105062,,Direct,Mikhail Kukushkin,R,183.0,KAZ,33.5,6-7(4) 6-3 6-3,3,R32,145.0,11.0,4.0,88.0,63.0,51.0,12.0,15.0,1.0,2.0,5.0,4.0,103.0,80.0,52.0,13.0,15.0,4.0,8.0,66.0,1038.0,123.0,652.0,False,2.0,1.0,3.0,18.0,13.0,31.0,1.0
35,2021-0096,Tokyo Olympics,Hard,64,A,2021-07-24,200221,16.0,Direct,Alejandro Davidovich Fokina,R,183.0,ESP,22.1,105357,,Direct,John Millman,R,183.0,AUS,32.0,6-4 6-7(4) 6-3,3,R32,167.0,1.0,3.0,99.0,95.0,62.0,1.0,16.0,2.0,5.0,2.0,0.0,110.0,106.0,64.0,1.0,15.0,6.0,11.0,35.0,1723.0,44.0,1476.0,False,2.0,1.0,3.0,18.0,14.0,32.0,1.0
36,2021-0096,Tokyo Olympics,Hard,64,A,2021-07-24,104926,15.0,Direct,Fabio Fognini,R,178.0,ITA,34.1,106078,,Direct,Egor Gerasimov,R,196.0,BLR,28.6,6-4 7-6(4),3,R32,103.0,4.0,5.0,78.0,59.0,43.0,7.0,11.0,4.0,6.0,5.0,1.0,67.0,49.0,31.0,11.0,11.0,0.0,3.0,31.0,1801.0,79.0,926.0,False,2.0,0.0,2.0,13.0,10.0,23.0,1.0
37,2021-0096,Tokyo Olympics,Hard,64,A,2021-07-24,200005,14.0,Direct,Ugo Humbert,L,188.0,FRA,23.0,200175,,Direct,Miomir Kecmanovic,R,183.0,SRB,21.8,4-6 7-6(5) 7-5,3,R32,145.0,10.0,2.0,98.0,96.0,71.0,0.0,17.0,1.0,2.0,5.0,0.0,102.0,102.0,75.0,0.0,17.0,2.0,3.0,28.0,2090.0,50.0,1309.0,False,2.0,1.0,3.0,18.0,17.0,35.0,1.0
38,2021-0096,Tokyo Olympics,Hard,64,A,2021-07-24,105932,,Direct,Nikoloz Basilashvili,R,185.0,GEO,29.4,132283,13.0,Direct,Lorenzo Sonego,R,191.0,ITA,26.1,6-4 3-6 6-4,3,R32,161.0,2.0,5.0,85.0,51.0,35.0,16.0,14.0,4.0,8.0,8.0,3.0,105.0,75.0,46.0,13.0,15.0,6.0,11.0,42.0,1565.0,26.0,2208.0,False,2.0,1.0,3.0,15.0,14.0,29.0,0.0
39,2021-0096,Tokyo Olympics,Hard,64,A,2021-07-24,111575,12.0,Direct,Karen Khachanov,R,198.0,RUS,25.1,105902,,Direct,James Duckworth,R,183.0,AUS,29.4,7-5 6-1,3,R32,81.0,4.0,1.0,47.0,45.0,33.0,1.0,9.0,3.0,4.0,7.0,3.0,75.0,71.0,37.0,1.0,10.0,6.0,11.0,25.0,2235.0,77.0,933.0,False,2.0,0.0,2.0,13.0,6.0,19.0,0.0
40,2021-0096,Tokyo Olympics,Hard,64,A,2021-07-24,104871,,Direct,Jeremy Chardy,R,188.0,FRA,34.4,106234,11.0,Direct,Aslan Karatsev,R,185.0,RUS,27.8,7-5 4-6 6-3,3,R32,129.0,20.0,5.0,85.0,52.0,41.0,20.0,16.0,3.0,5.0,4.0,5.0,78.0,50.0,41.0,15.0,15.0,2.0,5.0,68.0,1019.0,24.0,2304.0,False,2.0,1.0,3.0,17.0,14.0,31.0,0.0
41,2021-0096,Tokyo Olympics,Hard,64,A,2021-07-24,106043,8.0,Direct,Diego Schwartzman,R,170.0,ARG,28.9,207830,,Direct,Tomas Machac,R,183.0,CZE,20.7,6-4 7-5,3,R32,123.0,1.0,2.0,60.0,45.0,29.0,6.0,11.0,0.0,3.0,6.0,4.0,94.0,74.0,39.0,9.0,11.0,11.0,16.0,13.0,3060.0,145.0,525.0,False,2.0,0.0,2.0,13.0,9.0,22.0,0.0
42,2021-0096,Tokyo Olympics,Hard,64,A,2021-07-24,106281,,Direct,Liam Broady,L,183.0,GBR,27.5,128034,7.0,Direct,Hubert Hurkacz,R,196.0,POL,24.4,7-5 3-6 6-3,3,R32,132.0,4.0,3.0,79.0,49.0,38.0,18.0,15.0,0.0,2.0,16.0,0.0,94.0,57.0,44.0,16.0,15.0,2.0,5.0,142.0,538.0,12.0,3163.0,False,2.0,1.0,3.0,16.0,14.0,30.0,0.0
43,2021-0096,Tokyo Olympics,Hard,64,A,2021-07-24,105807,6.0,Direct,Pablo Carreno Busta,R,188.0,ESP,30.0,105227,,Direct,Marin Cilic,R,198.0,CRO,32.8,5-7 6-4 6-4,3,R32,144.0,6.0,1.0,96.0,84.0,61.0,7.0,16.0,1.0,2.0,9.0,7.0,88.0,56.0,45.0,18.0,16.0,3.0,5.0,11.0,3260.0,36.0,1705.0,False,2.0,1.0,3.0,17.0,15.0,32.0,0.0
44,2021-0096,Tokyo Olympics,Hard,64,A,2021-07-24,100644,4.0,Direct,Alexander Zverev,R,198.0,GER,24.2,123755,,Direct,Daniel Elahi Galan,R,191.0,COL,25.0,6-2 6-2,3,R32,70.0,12.0,1.0,39.0,38.0,32.0,0.0,8.0,0.0,0.0,5.0,1.0,67.0,66.0,34.0,0.0,8.0,8.0,12.0,5.0,7340.0,113.0,727.0,False,2.0,0.0,2.0,12.0,4.0,16.0,0.0
45,2021-0096,Tokyo Olympics,Hard,64,A,2021-07-24,126774,3.0,Direct,Stefanos Tsitsipas,R,193.0,GRE,22.9,126207,,Direct,Frances Tiafoe,R,188.0,USA,23.4,6-3 6-4,3,R32,73.0,9.0,0.0,53.0,38.0,32.0,11.0,10.0,1.0,1.0,2.0,3.0,60.0,39.0,29.0,8.0,9.0,2.0,4.0,4.0,8030.0,53.0,1228.0,False,2.0,0.0,2.0,12.0,7.0,19.0,0.0
46,2021-0096,Tokyo Olympics,Hard,64,A,2021-07-24,106421,2.0,Direct,Daniil Medvedev,R,198.0,RUS,25.4,111576,,Direct,Sumit Nagal,R,178.0,IND,23.9,6-2 6-1,3,R32,65.0,4.0,0.0,39.0,35.0,28.0,2.0,7.0,0.0,0.0,1.0,5.0,57.0,43.0,22.0,5.0,8.0,6.0,11.0,2.0,10370.0,160.0,471.0,False,2.0,0.0,2.0,12.0,3.0,15.0,0.0
47,2021-0096,Tokyo Olympics,Hard,64,A,2021-07-24,104925,1.0,Direct,Novak Djokovic,R,188.0,SRB,34.1,105526,,Direct,Jan Lennard Struff,R,193.0,GER,31.2,6-4 6-3,3,R32,74.0,14.0,1.0,58.0,57.0,1.0,0.0,10.0,1.0,2.0,3.0,2.0,50.0,48.0,28.0,0.0,9.0,0.0,3.0,1.0,12113.0,48.0,1410.0,False,2.0,0.0,2.0,12.0,7.0,19.0,0.0
48,2021-0096,Tokyo Olympics,Hard,64,A,2021-07-24,105453,,Direct,Kei Nishikori,R,178.0,JPN,31.5,125802,,Direct,Ilya Ivashka,R,193.0,BLR,27.3,7-6(7) 6-0,3,R16,121.0,1.0,2.0,74.0,69.0,41.0,0.0,9.0,1.0,4.0,4.0,4.0,73.0,68.0,33.0,0.0,9.0,5.0,11.0,69.0,1003.0,66.0,1038.0,False,2.0,0.0,2.0,13.0,6.0,19.0,1.0
49,2021-0096,Tokyo Olympics,Hard,64,A,2021-07-24,104871,,Direct,Jeremy Chardy,R,188.0,FRA,34.4,106281,,Direct,Liam Broady,L,183.0,GBR,27.5,7-6(3) 4-6 6-1,3,R16,156.0,11.0,6.0,84.0,76.0,56.0,1.0,15.0,1.0,4.0,6.0,2.0,108.0,105.0,60.0,0.0,14.0,6.0,10.0,68.0,1019.0,142.0,538.0,False,2.0,1.0,3.0,17.0,13.0,30.0,1.0
50,2021-0096,Tokyo Olympics,Hard,64,A,2021-07-24,111575,12.0,Direct,Karen Khachanov,R,198.0,RUS,25.1,106043,8.0,Direct,Diego Schwartzman,R,170.0,ARG,28.9,6-1 2-6 6-1,3,R16,120.0,12.0,2.0,81.0,78.0,50.0,0.0,11.0,10.0,12.0,1.0,2.0,64.0,62.0,32.0,0.0,11.0,5.0,10.0,25.0,2235.0,13.0,3060.0,False,2.0,1.0,3.0,14.0,8.0,22.0,0.0
51,2021-0096,Tokyo Olympics,Hard,64,A,2021-07-24,105807,6.0,Direct,Pablo Carreno Busta,R,188.0,ESP,30.0,136440,,Direct,Dominik Koepfer,L,180.0,GER,27.2,7-6(7) 6-3,3,R16,114.0,0.0,0.0,76.0,76.0,49.0,0.0,10.0,5.0,6.0,0.0,0.0,73.0,71.0,43.0,1.0,11.0,3.0,6.0,11.0,3260.0,57.0,1153.0,False,2.0,0.0,2.0,13.0,9.0,22.0,1.0
52,2021-0096,Tokyo Olympics,Hard,64,A,2021-07-24,100644,4.0,Direct,Alexander Zverev,R,198.0,GER,24.2,105932,,Direct,Nikoloz Basilashvili,R,185.0,GEO,29.4,6-4 7-6(5),3,R16,98.0,10.0,0.0,66.0,66.0,52.0,0.0,11.0,2.0,3.0,4.0,2.0,65.0,62.0,41.0,1.0,11.0,0.0,2.0,5.0,7340.0,42.0,1565.0,False,2.0,0.0,2.0,13.0,10.0,23.0,1.0
53,2021-0096,Tokyo Olympics,Hard,64,A,2021-07-24,200005,14.0,Direct,Ugo Humbert,L,188.0,FRA,23.0,126774,3.0,Direct,Stefanos Tsitsipas,R,193.0,GRE,22.9,2-6 7-6(4) 6-2,3,R16,140.0,8.0,5.0,101.0,85.0,61.0,8.0,14.0,6.0,8.0,10.0,2.0,83.0,77.0,53.0,3.0,14.0,5.0,7.0,28.0,2090.0,4.0,8030.0,False,2.0,1.0,3.0,15.0,14.0,29.0,1.0
54,2021-0096,Tokyo Olympics,Hard,64,A,2021-07-24,106421,2.0,Direct,Daniil Medvedev,R,198.0,RUS,25.4,104926,15.0,Direct,Fabio Fognini,R,178.0,ITA,34.1,6-2 3-6 6-2,3,R16,145.0,8.0,3.0,87.0,43.0,30.0,26.0,12.0,7.0,8.0,3.0,2.0,83.0,39.0,24.0,23.0,13.0,5.0,9.0,2.0,10370.0,31.0,1801.0,False,2.0,1.0,3.0,15.0,10.0,25.0,0.0
55,2021-0096,Tokyo Olympics,Hard,64,A,2021-07-24,104925,1.0,Direct,Novak Djokovic,R,188.0,SRB,34.1,200221,16.0,Direct,Alejandro Davidovich Fokina,R,183.0,ESP,22.1,6-3 6-1,3,R16,82.0,8.0,1.0,48.0,33.0,27.0,8.0,8.0,2.0,2.0,0.0,2.0,63.0,43.0,21.0,10.0,8.0,5.0,9.0,1.0,12113.0,35.0,1723.0,False,2.0,0.0,2.0,12.0,4.0,16.0,0.0
