,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,walkover,w_sets_won,l_sets_won,total_sets,w_games_won,l_games_won,total_games,total_tiebreaks
15,2017-M020,Brisbane,Hard,32,A,2017-01-02,111442,,WC,Jordan Thompson,R,183.0,AUS,22.7,103970,8.0,Direct,David Ferrer,R,175.0,ESP,34.7,4-6 7-5 7-5,3,R16,158.0,5.0,2.0,103.0,65.0,49.0,18.0,17.0,4.0,7.0,2.0,4.0,103.0,64.0,42.0,23.0,17.0,5.0,9.0,79.0,689.0,21.0,1785.0,False,2.0,1.0,3.0,18.0,16.0,34.0,0.0
16,2017-M020,Brisbane,Hard,32,A,2017-01-02,105777,7.0,Direct,Grigor Dimitrov,R,191.0,BUL,25.6,103917,,Direct,Nicolas Mahut,R,191.0,FRA,34.9,6-2 6-4,3,R16,65.0,8.0,0.0,46.0,27.0,25.0,12.0,9.0,3.0,3.0,4.0,3.0,52.0,37.0,27.0,4.0,9.0,0.0,3.0,17.0,2035.0,39.0,1102.0,False,2.0,0.0,2.0,12.0,6.0,18.0,0.0
17,2017-M020,Brisbane,Hard,32,A,2017-01-02,106233,4.0,Direct,Dominic Thiem,R,185.0,AUT,23.3,105032,,WC,Sam Groth,R,193.0,AUS,29.2,7-6(5) 6-3,3,R16,89.0,11.0,1.0,65.0,44.0,36.0,15.0,11.0,4.0,4.0,11.0,1.0,58.0,35.0,34.0,9.0,10.0,3.0,4.0,8.0,3415.0,180.0,320.0,False,2.0,0.0,2.0,13.0,9.0,22.0,1.0
18,2017-M020,Brisbane,Hard,32,A,2017-01-02,104745,5.0,Direct,Rafael Nadal,L,185.0,ESP,30.5,104999,,Direct,Mischa Zverev,L,190.0,GER,29.3,6-1 6-1,3,R16,55.0,1.0,2.0,38.0,18.0,15.0,15.0,7.0,2.0,2.0,2.0,2.0,38.0,25.0,13.0,3.0,7.0,3.0,8.0,9.0,3300.0,51.0,874.0,False,2.0,0.0,2.0,12.0,2.0,14.0,0.0
19,2017-M020,Brisbane,Hard,32,A,2017-01-02,105683,1.0,Direct,Milos Raonic,R,196.0,CAN,26.0,106043,,Direct,Diego Schwartzman,R,170.0,ARG,24.3,6-3 6-2,3,R16,69.0,12.0,1.0,53.0,40.0,30.0,7.0,9.0,2.0,3.0,0.0,1.0,44.0,29.0,17.0,6.0,8.0,2.0,6.0,3.0,5450.0,52.0,864.0,False,2.0,0.0,2.0,12.0,5.0,17.0,0.0
20,2017-M020,Brisbane,Hard,32,A,2017-01-02,104527,2.0,Direct,Stan Wawrinka,R,183.0,SUI,31.7,106378,,Direct,Kyle Edmund,R,188.0,GBR,21.9,6-7(2) 6-4 6-4,3,QF,156.0,11.0,3.0,119.0,67.0,47.0,28.0,16.0,11.0,13.0,2.0,2.0,97.0,65.0,52.0,11.0,16.0,6.0,10.0,4.0,5315.0,45.0,1001.0,False,2.0,1.0,3.0,18.0,15.0,33.0,1.0
21,2017-M020,Brisbane,Hard,32,A,2017-01-02,105453,3.0,Direct,Kei Nishikori,R,178.0,JPN,27.0,111442,,WC,Jordan Thompson,R,183.0,AUS,22.7,6-1 6-1,3,QF,61.0,3.0,0.0,34.0,19.0,18.0,10.0,7.0,0.0,0.0,1.0,2.0,47.0,28.0,15.0,5.0,7.0,3.0,8.0,5.0,4905.0,79.0,689.0,False,2.0,0.0,2.0,12.0,2.0,14.0,0.0
22,2017-M020,Brisbane,Hard,32,A,2017-01-02,105777,7.0,Direct,Grigor Dimitrov,R,191.0,BUL,25.6,106233,4.0,Direct,Dominic Thiem,R,185.0,AUT,23.3,6-3 4-6 6-3,3,QF,124.0,3.0,3.0,94.0,52.0,42.0,23.0,14.0,13.0,14.0,6.0,5.0,82.0,37.0,29.0,24.0,14.0,4.0,7.0,17.0,2035.0,8.0,3415.0,False,2.0,1.0,3.0,16.0,12.0,28.0,0.0
23,2017-M020,Brisbane,Hard,32,A,2017-01-02,105683,1.0,Direct,Milos Raonic,R,196.0,CAN,26.0,104745,5.0,Direct,Rafael Nadal,L,185.0,ESP,30.5,4-6 6-3 6-4,3,QF,140.0,23.0,3.0,97.0,62.0,50.0,16.0,15.0,6.0,7.0,4.0,0.0,84.0,61.0,39.0,14.0,14.0,2.0,4.0,3.0,5450.0,9.0,3300.0,False,2.0,1.0,3.0,16.0,13.0,29.0,0.0
24,2017-M020,Brisbane,Hard,32,A,2017-01-02,105453,3.0,Direct,Kei Nishikori,R,178.0,JPN,27.0,104527,2.0,Direct,Stan Wawrinka,R,183.0,SUI,31.7,7-6(3) 6-3,3,SF,101.0,1.0,1.0,77.0,56.0,37.0,14.0,11.0,4.0,5.0,9.0,2.0,61.0,37.0,27.0,10.0,10.0,0.0,2.0,5.0,4905.0,4.0,5315.0,False,2.0,0.0,2.0,13.0,9.0,22.0,1.0
25,2017-M020,Brisbane,Hard,32,A,2017-01-02,105777,7.0,Direct,Grigor Dimitrov,R,191.0,BUL,25.6,105683,1.0,Direct,Milos Raonic,R,196.0,CAN,26.0,7-6(7) 6-2,3,SF,87.0,4.0,1.0,58.0,36.0,27.0,18.0,10.0,0.0,0.0,4.0,3.0,61.0,28.0,24.0,16.0,10.0,2.0,4.0,17.0,2035.0,3.0,5450.0,False,2.0,0.0,2.0,13.0,8.0,21.0,1.0
26,2017-M020,Brisbane,Hard,32,A,2017-01-02,105777,7.0,Direct,Grigor Dimitrov,R,191.0,BUL,25.6,105453,3.0,Direct,Kei Nishikori,R,178.0,JPN,27.0,6-2 2-6 6-3,3,F,108.0,7.0,2.0,77.0,52.0,41.0,12.0,13.0,5.0,7.0,4.0,0.0,69.0,49.0,36.0,9.0,12.0,2.0,5.0,17.0,2035.0,5.0,4905.0,False,2.0,1.0,3.0,14.0,11.0,25.0,0.0
27,2017-0891,Chennai,Hard,32,A,2017-01-02,104297,,Direct,Rogerio Dutra Silva,R,178.0,BRA,32.9,105583,,Direct,Dusan Lajovic,R,183.0,SRB,26.5,7-6(2) 4-6 7-6(3),3,R32,153.0,12.0,4.0,117.0,70.0,51.0,23.0,17.0,4.0,8.0,2.0,2.0,127.0,95.0,59.0,18.0,17.0,9.0,12.0,98.0,613.0,93.0,627.0,False,2.0,1.0,3.0,18.0,18.0,36.0,2.0
28,2017-0891,Chennai,Hard,32,A,2017-01-02,105952,,Direct,Renzo Olivo,R,178.0,ARG,24.8,134770,,WC,Casper Ruud,R,183.0,NOR,18.0,7-6(3) 6-2,3,R32,79.0,5.0,2.0,60.0,33.0,27.0,18.0,10.0,0.0,0.0,1.0,3.0,69.0,51.0,35.0,8.0,10.0,6.0,8.0,83.0,670.0,225.0,231.0,False,2.0,0.0,2.0,13.0,8.0,21.0,1.0
29,2017-0891,Chennai,Hard,32,A,2017-01-02,104022,7.0,Direct,Mikhail Youzhny,R,183.0,RUS,34.5,105031,,WC,Saketh Myneni,R,193.0,IND,29.2,6-4 6-3,3,R32,85.0,1.0,0.0,61.0,37.0,29.0,16.0,10.0,2.0,2.0,6.0,4.0,70.0,38.0,28.0,15.0,9.0,6.0,8.0,57.0,826.0,192.0,287.0,False,2.0,0.0,2.0,12.0,7.0,19.0,0.0
30,2017-0891,Chennai,Hard,32,A,2017-01-02,105379,,Direct,Aljaz Bedene,R,181.0,SLO,27.4,104198,,Direct,Guillermo Garcia Lopez,R,188.0,ESP,33.5,6-3 6-3,3,R32,74.0,7.0,4.0,59.0,37.0,27.0,14.0,9.0,5.0,5.0,2.0,2.0,53.0,33.0,24.0,8.0,9.0,2.0,5.0,101.0,592.0,70.0,725.0,False,2.0,0.0,2.0,12.0,6.0,18.0,0.0
31,2017-0891,Chennai,Hard,32,A,2017-01-02,106026,,Q,Yuki Bhambri,R,185.0,IND,24.4,106368,,WC,Ramkumar Ramanathan,R,188.0,IND,22.1,6-1 6-1,3,R32,52.0,0.0,2.0,36.0,26.0,22.0,7.0,7.0,1.0,1.0,2.0,3.0,44.0,27.0,13.0,5.0,7.0,5.0,10.0,474.0,83.0,227.0,231.0,False,2.0,0.0,2.0,12.0,2.0,14.0,0.0
32,2017-0891,Chennai,Hard,32,A,2017-01-02,105332,5.0,Direct,Benoit Paire,R,196.0,FRA,27.6,104505,,Direct,Konstantin Kravchuk,R,190.0,RUS,31.8,6-3 6-4,3,R32,64.0,4.0,5.0,59.0,26.0,23.0,20.0,10.0,0.0,0.0,9.0,6.0,58.0,38.0,27.0,9.0,9.0,6.0,8.0,47.0,960.0,85.0,660.0,False,2.0,0.0,2.0,12.0,7.0,19.0,0.0
33,2017-0891,Chennai,Hard,32,A,2017-01-02,111202,,Q,Hyeon Chung,R,188.0,KOR,20.6,106432,6.0,Direct,Borna Coric,R,188.0,CRO,20.1,6-3 7-5,3,R32,121.0,6.0,4.0,67.0,32.0,27.0,15.0,10.0,5.0,7.0,2.0,2.0,89.0,54.0,30.0,15.0,11.0,9.0,14.0,104.0,571.0,48.0,945.0,False,2.0,0.0,2.0,13.0,8.0,21.0,0.0
34,2017-0891,Chennai,Hard,32,A,2017-01-02,104534,,Direct,Dudi Sela,R,175.0,ISR,31.7,106000,,Direct,Damir Dzumhur,R,175.0,BIH,24.6,6-2 6-2,3,R32,62.0,2.0,0.0,53.0,36.0,28.0,11.0,8.0,5.0,5.0,1.0,4.0,57.0,29.0,17.0,10.0,8.0,4.0,8.0,96.0,616.0,77.0,699.0,False,2.0,0.0,2.0,12.0,4.0,16.0,0.0
35,2017-0891,Chennai,Hard,32,A,2017-01-02,104327,,Direct,Steve Darcis,R,178.0,BEL,32.8,105254,,Q,Nikola Mektic,R,183.0,CRO,28.0,6-2 6-3,3,R32,59.0,1.0,0.0,39.0,25.0,20.0,12.0,8.0,0.0,0.0,4.0,0.0,48.0,30.0,15.0,9.0,9.0,0.0,4.0,86.0,658.0,331.0,144.0,False,2.0,0.0,2.0,12.0,5.0,17.0,0.0
36,2017-0891,Chennai,Hard,32,A,2017-01-02,104229,8.0,Direct,Yen Hsun Lu,R,180.0,TPE,33.3,105430,,Direct,Radu Albot,R,175.0,MDA,27.1,6-2 6-1,3,R32,63.0,4.0,4.0,38.0,19.0,16.0,12.0,7.0,0.0,1.0,1.0,2.0,51.0,25.0,12.0,8.0,8.0,4.0,10.0,64.0,754.0,97.0,614.0,False,2.0,0.0,2.0,12.0,3.0,15.0,0.0
37,2017-0891,Chennai,Hard,32,A,2017-01-02,106421,,Direct,Daniil Medvedev,R,198.0,RUS,20.8,106329,,Direct,Thiago Monteiro,L,183.0,BRA,22.5,6-3 6-3,3,R32,96.0,8.0,4.0,72.0,46.0,33.0,12.0,9.0,3.0,4.0,2.0,3.0,67.0,43.0,25.0,11.0,9.0,6.0,10.0,99.0,611.0,82.0,674.0,False,2.0,0.0,2.0,12.0,6.0,18.0,0.0
38,2017-0891,Chennai,Hard,32,A,2017-01-02,106075,,Q,Jozef Kovalik,R,183.0,SVK,24.1,105671,,Direct,Gastao Elias,R,180.0,POR,26.1,6-7(5) 6-4 6-2,3,R32,140.0,4.0,1.0,101.0,63.0,47.0,21.0,15.0,5.0,6.0,7.0,2.0,90.0,47.0,34.0,24.0,15.0,3.0,7.0,117.0,501.0,81.0,675.0,False,2.0,1.0,3.0,18.0,13.0,31.0,1.0
39,2017-0891,Chennai,Hard,32,A,2017-01-02,105138,2.0,Direct,Roberto Bautista Agut,R,183.0,ESP,28.7,104297,,Direct,Rogerio Dutra Silva,R,178.0,BRA,32.9,6-3 6-2,3,R16,74.0,3.0,2.0,55.0,31.0,26.0,14.0,9.0,2.0,2.0,6.0,1.0,52.0,34.0,24.0,6.0,8.0,2.0,5.0,14.0,2350.0,98.0,613.0,False,2.0,0.0,2.0,12.0,5.0,17.0,0.0
40,2017-0891,Chennai,Hard,32,A,2017-01-02,104022,7.0,Direct,Mikhail Youzhny,R,183.0,RUS,34.5,105952,,Direct,Renzo Olivo,R,178.0,ARG,24.8,6-1 7-5,3,R16,92.0,0.0,2.0,63.0,40.0,30.0,12.0,9.0,2.0,3.0,3.0,4.0,68.0,44.0,28.0,6.0,10.0,4.0,9.0,57.0,826.0,83.0,670.0,False,2.0,0.0,2.0,13.0,6.0,19.0,0.0
41,2017-0891,Chennai,Hard,32,A,2017-01-02,105379,,Direct,Aljaz Bedene,R,181.0,SLO,27.4,105373,4.0,Direct,Martin Klizan,L,191.0,SVK,27.4,7-6(3) 6-7(3) 7-6(2),3,R16,184.0,14.0,4.0,123.0,67.0,59.0,23.0,18.0,2.0,5.0,4.0,3.0,135.0,103.0,70.0,16.0,18.0,8.0,11.0,101.0,592.0,35.0,1230.0,False,2.0,1.0,3.0,20.0,19.0,39.0,3.0
42,2017-0891,Chennai,Hard,32,A,2017-01-02,105332,5.0,Direct,Benoit Paire,R,196.0,FRA,27.6,106026,,Q,Yuki Bhambri,R,185.0,IND,24.4,6-3 6-4,3,R16,85.0,12.0,3.0,79.0,47.0,35.0,18.0,10.0,7.0,7.0,0.0,2.0,75.0,55.0,31.0,13.0,9.0,9.0,11.0,47.0,960.0,474.0,83.0,False,2.0,0.0,2.0,12.0,7.0,19.0,0.0
43,2017-0891,Chennai,Hard,32,A,2017-01-02,104534,,Direct,Dudi Sela,R,175.0,ISR,31.7,111202,,Q,Hyeon Chung,R,188.0,KOR,20.6,6-2 6-2,3,R16,66.0,2.0,1.0,46.0,28.0,20.0,10.0,8.0,3.0,4.0,2.0,3.0,56.0,34.0,18.0,7.0,8.0,2.0,7.0,96.0,616.0,104.0,571.0,False,2.0,0.0,2.0,12.0,4.0,16.0,0.0
44,2017-0891,Chennai,Hard,32,A,2017-01-02,105077,3.0,Direct,Albert Ramos,L,188.0,ESP,28.9,104327,,Direct,Steve Darcis,R,178.0,BEL,32.8,6-2 6-0,3,R16,63.0,1.0,3.0,53.0,33.0,23.0,12.0,7.0,3.0,3.0,0.0,1.0,43.0,34.0,15.0,3.0,7.0,4.0,9.0,27.0,1435.0,86.0,658.0,False,2.0,0.0,2.0,12.0,2.0,14.0,0.0
45,2017-0891,Chennai,Hard,32,A,2017-01-02,106421,,Direct,Daniil Medvedev,R,198.0,RUS,20.8,104229,8.0,Direct,Yen Hsun Lu,R,180.0,TPE,33.3,6-4 6-3,3,R16,85.0,6.0,1.0,69.0,36.0,24.0,18.0,9.0,3.0,5.0,2.0,3.0,57.0,28.0,14.0,15.0,10.0,4.0,9.0,99.0,611.0,64.0,754.0,False,2.0,0.0,2.0,12.0,7.0,19.0,0.0
46,2017-0891,Chennai,Hard,32,A,2017-01-02,106075,,Q,Jozef Kovalik,R,183.0,SVK,24.1,105227,1.0,Direct,Marin Cilic,R,198.0,CRO,28.2,7-6(5) 5-7 7-5,3,R16,168.0,8.0,2.0,130.0,83.0,55.0,30.0,18.0,9.0,11.0,18.0,2.0,113.0,69.0,53.0,26.0,18.0,3.0,5.0,117.0,501.0,6.0,3650.0,False,2.0,1.0,3.0,19.0,18.0,37.0,1.0
47,2017-0891,Chennai,Hard,32,A,2017-01-02,105138,2.0,Direct,Roberto Bautista Agut,R,183.0,ESP,28.7,104022,7.0,Direct,Mikhail Youzhny,R,183.0,RUS,34.5,2-6 6-4 6-4,3,QF,124.0,1.0,3.0,78.0,54.0,34.0,13.0,14.0,6.0,10.0,2.0,2.0,84.0,56.0,36.0,15.0,14.0,8.0,12.0,14.0,2350.0,57.0,826.0,False,2.0,1.0,3.0,14.0,14.0,28.0,0.0
48,2017-0891,Chennai,Hard,32,A,2017-01-02,105332,5.0,Direct,Benoit Paire,R,196.0,FRA,27.6,105379,,Direct,Aljaz Bedene,R,181.0,SLO,27.4,6-3 6-0,3,QF,61.0,4.0,4.0,45.0,22.0,20.0,14.0,8.0,0.0,0.0,4.0,3.0,42.0,26.0,14.0,5.0,7.0,4.0,8.0,47.0,960.0,101.0,592.0,False,2.0,0.0,2.0,12.0,3.0,15.0,0.0
49,2017-0891,Chennai,Hard,32,A,2017-01-02,104534,,Direct,Dudi Sela,R,175.0,ISR,31.7,105077,3.0,Direct,Albert Ramos,L,188.0,ESP,28.9,7-5 6-4,3,QF,104.0,9.0,1.0,75.0,48.0,32.0,16.0,11.0,2.0,3.0,2.0,1.0,67.0,41.0,29.0,11.0,11.0,1.0,4.0,96.0,616.0,27.0,1435.0,False,2.0,0.0,2.0,13.0,9.0,22.0,0.0
50,2017-0891,Chennai,Hard,32,A,2017-01-02,106421,,Direct,Daniil Medvedev,R,198.0,RUS,20.8,106075,,Q,Jozef Kovalik,R,183.0,SVK,24.1,6-1 6-4,3,QF,84.0,8.0,2.0,55.0,37.0,28.0,7.0,8.0,3.0,4.0,3.0,5.0,69.0,45.0,26.0,9.0,9.0,6.0,11.0,99.0,611.0,117.0,501.0,False,2.0,0.0,2.0,12.0,5.0,17.0,0.0
51,2017-0891,Chennai,Hard,32,A,2017-01-02,105138,2.0,Direct,Roberto Bautista Agut,R,183.0,ESP,28.7,105332,5.0,Direct,Benoit Paire,R,196.0,FRA,27.6,6-3 6-3,3,SF,68.0,3.0,1.0,53.0,36.0,26.0,10.0,9.0,0.0,1.0,8.0,3.0,53.0,27.0,18.0,9.0,9.0,3.0,7.0,14.0,2350.0,47.0,960.0,False,2.0,0.0,2.0,12.0,6.0,18.0,0.0
52,2017-0891,Chennai,Hard,32,A,2017-01-02,106421,,Direct,Daniil Medvedev,R,198.0,RUS,20.8,104534,,Direct,Dudi Sela,R,175.0,ISR,31.7,4-6 7-6(2) 6-2,3,SF,126.0,4.0,2.0,96.0,59.0,42.0,21.0,15.0,6.0,9.0,3.0,2.0,92.0,65.0,40.0,17.0,15.0,3.0,7.0,99.0,611.0,96.0,616.0,False,2.0,1.0,3.0,17.0,14.0,31.0,1.0
53,2017-0891,Chennai,Hard,32,A,2017-01-02,105138,2.0,Direct,Roberto Bautista Agut,R,183.0,ESP,28.7,106421,,Direct,Daniil Medvedev,R,198.0,RUS,20.8,6-3 6-4,3,F,73.0,4.0,1.0,49.0,38.0,32.0,9.0,10.0,0.0,0.0,8.0,4.0,63.0,42.0,30.0,9.0,9.0,2.0,4.0,14.0,2350.0,99.0,611.0,False,2.0,0.0,2.0,12.0,7.0,19.0,0.0
54,2017-0451,Doha,Hard,32,A,2017-01-02,104925,2.0,Direct,Novak Djokovic,R,188.0,SRB,29.6,105526,,Direct,Jan Lennard Struff,R,193.0,GER,26.6,7-6(1) 6-3,3,R32,86.0,4.0,4.0,55.0,39.0,33.0,6.0,10.0,3.0,5.0,9.0,1.0,74.0,41.0,26.0,14.0,11.0,5.0,9.0,2.0,11780.0,63.0,758.0,False,2.0,0.0,2.0,13.0,9.0,22.0,1.0
55,2017-0451,Doha,Hard,32,A,2017-01-02,104547,,Direct,Horacio Zeballos,L,188.0,ARG,31.6,104252,,Direct,Florian Mayer,R,190.0,GER,33.2,6-7(3) 6-4 7-6(9),3,R32,157.0,9.0,4.0,117.0,71.0,55.0,27.0,17.0,3.0,4.0,14.0,3.0,120.0,71.0,57.0,23.0,17.0,6.0,8.0,71.0,722.0,50.0,903.0,False,2.0,1.0,3.0,19.0,17.0,36.0,2.0
56,2017-0451,Doha,Hard,32,A,2017-01-02,105963,,WC,Arthur De Greef,R,183.0,BEL,24.7,105633,,Q,Mohamed Safwat,R,180.0,EGY,26.2,6-7(8) 7-5 6-4,3,R32,143.0,6.0,2.0,112.0,66.0,47.0,28.0,17.0,7.0,8.0,14.0,1.0,100.0,61.0,44.0,25.0,17.0,3.0,6.0,134.0,456.0,199.0,278.0,False,2.0,1.0,3.0,19.0,16.0,35.0,1.0
