,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,walkover,w_sets_won,l_sets_won,total_sets,w_games_won,l_games_won,total_games,total_tiebreaks
160,2024-580,Australian Open,Hard,128,G,2024-01-15,111575,15.0,Direct,Karen Khachanov,R,198.0,RUS,27.6,127157,,Direct,Daniel Altmaier,R,188.0,GER,25.3,5-7 6-3 7-6(5) 7-6(3),5,R128,242.0,15.0,4.0,147.0,85.0,65.0,33.0,23.0,7.0,11.0,10.0,3.0,145.0,90.0,68.0,26.0,22.0,8.0,12.0,15.0,2430.0,50.0,946.0,False,3.0,1.0,4.0,25.0,22.0,47.0,2.0
161,2024-580,Australian Open,Hard,128,G,2024-01-15,200282,10.0,Direct,Alex De Minaur,R,183.0,AUS,24.9,105683,,Direct,Milos Raonic,R,196.0,CAN,33.0,6-7(6) 6-3 2-0 RET,5,R128,115.0,10.0,1.0,80.0,41.0,35.0,24.0,12.0,4.0,4.0,12.0,1.0,70.0,40.0,30.0,18.0,11.0,1.0,3.0,10.0,2950.0,319.0,165.0,False,2.0,1.0,3.0,14.0,10.0,24.0,1.0
162,2024-580,Australian Open,Hard,128,G,2024-01-15,208286,,Direct,Matteo Arnaldi,R,185.0,ITA,22.8,200443,,WC,Adam Walton,R,183.0,AUS,24.7,7-6(5) 6-2 6-4,5,R128,156.0,16.0,1.0,114.0,72.0,52.0,21.0,15.0,9.0,11.0,1.0,0.0,92.0,59.0,40.0,15.0,15.0,8.0,13.0,41.0,1077.0,174.0,354.0,False,3.0,0.0,3.0,19.0,12.0,31.0,1.0
163,2024-580,Australian Open,Hard,128,G,2024-01-15,200303,,Direct,Pavel Kotov,R,191.0,RUS,25.1,126239,,Direct,Arthur Rinderknech,R,196.0,FRA,28.4,7-5 6-1 6-7(6) 6-7(5) 6-3,5,R128,282.0,9.0,4.0,176.0,124.0,92.0,29.0,26.0,9.0,10.0,18.0,6.0,183.0,114.0,85.0,29.0,26.0,10.0,16.0,65.0,835.0,94.0,629.0,False,3.0,2.0,5.0,31.0,23.0,54.0,2.0
164,2024-580,Australian Open,Hard,128,G,2024-01-15,207925,,Q,Flavio Cobolli,R,183.0,ITA,21.6,111797,18.0,Direct,Nicolas Jarry,R,201.0,CHI,28.2,6-4 3-6 6-3 2-6 7-5,5,R128,241.0,14.0,4.0,134.0,73.0,53.0,32.0,24.0,3.0,9.0,8.0,2.0,140.0,89.0,65.0,23.0,24.0,9.0,15.0,100.0,617.0,18.0,1870.0,False,3.0,2.0,5.0,24.0,24.0,48.0,0.0
165,2024-580,Australian Open,Hard,128,G,2024-01-15,200624,29.0,Direct,Sebastian Korda,R,196.0,USA,23.5,200240,,Q,Vit Kopriva,R,178.0,CZE,26.5,6-1 6-4 2-6 4-6 6-2,5,R128,185.0,12.0,5.0,116.0,70.0,52.0,23.0,22.0,2.0,8.0,13.0,11.0,150.0,85.0,61.0,20.0,21.0,10.0,18.0,26.0,1480.0,132.0,498.0,False,3.0,2.0,5.0,24.0,19.0,43.0,0.0
166,2024-580,Australian Open,Hard,128,G,2024-01-15,111460,,Direct,Quentin Halys,R,191.0,FRA,27.2,144750,,Q,Lloyd Harris,R,193.0,RSA,26.8,4-6 7-6(5) 7-5 7-6(2),5,R128,187.0,21.0,5.0,152.0,99.0,78.0,29.0,23.0,12.0,14.0,15.0,2.0,135.0,95.0,72.0,21.0,23.0,5.0,7.0,110.0,575.0,167.0,371.0,False,3.0,1.0,4.0,25.0,23.0,48.0,2.0
167,2024-580,Australian Open,Hard,128,G,2024-01-15,111153,,Direct,Christopher Eubanks,R,201.0,USA,27.6,106121,,Direct,Taro Daniel,R,191.0,JPN,30.9,6-4 6-2 6-3,5,R128,99.0,9.0,2.0,73.0,57.0,50.0,9.0,14.0,1.0,1.0,4.0,3.0,76.0,45.0,30.0,18.0,13.0,7.0,11.0,35.0,1215.0,58.0,893.0,False,3.0,0.0,3.0,18.0,9.0,27.0,0.0
168,2024-580,Australian Open,Hard,128,G,2024-01-15,126094,5.0,Direct,Andrey Rublev,R,188.0,RUS,26.2,205734,,Direct,Thiago Seyboth Wild,R,185.0,BRA,23.8,7-5 6-4 3-6 4-6 7-6(6),5,R128,222.0,21.0,1.0,154.0,100.0,83.0,25.0,27.0,4.0,8.0,15.0,6.0,202.0,130.0,91.0,34.0,26.0,19.0,23.0,5.0,5010.0,77.0,718.0,False,3.0,2.0,5.0,27.0,27.0,54.0,1.0
169,2024-580,Australian Open,Hard,128,G,2024-01-15,208029,8.0,Direct,Holger Rune,R,188.0,DEN,20.7,106415,,Direct,Yoshihito Nishioka,L,170.0,JPN,28.3,6-2 4-6 7-6(3) 6-4,5,R128,205.0,17.0,5.0,135.0,86.0,66.0,29.0,20.0,6.0,7.0,4.0,4.0,135.0,83.0,57.0,26.0,20.0,8.0,11.0,8.0,3815.0,61.0,865.0,False,3.0,1.0,4.0,23.0,18.0,41.0,1.0
170,2024-580,Australian Open,Hard,128,G,2024-01-15,209070,,WC,Arthur Cazaux,R,183.0,FRA,21.3,111513,,Direct,Laslo Djere,R,188.0,SRB,28.6,6-2 6-7(3) 6-2 3-6 6-2,5,R128,206.0,11.0,3.0,119.0,78.0,66.0,21.0,23.0,3.0,5.0,5.0,7.0,160.0,100.0,64.0,29.0,22.0,11.0,18.0,122.0,529.0,33.0,1250.0,False,3.0,2.0,5.0,27.0,19.0,46.0,1.0
171,2024-580,Australian Open,Hard,128,G,2024-01-15,209950,,Direct,Arthur Fils,R,185.0,FRA,19.5,106210,,Direct,Jiri Vesely,L,198.0,CZE,30.5,4-6 7-5 6-2 6-3,5,R128,163.0,18.0,4.0,99.0,65.0,55.0,23.0,20.0,1.0,2.0,3.0,8.0,129.0,88.0,59.0,19.0,19.0,8.0,12.0,34.0,1233.0,293.0,188.0,False,3.0,1.0,4.0,23.0,16.0,39.0,0.0
172,2024-580,Australian Open,Hard,128,G,2024-01-15,134868,28.0,Direct,Tallon Griekspoor,R,188.0,NED,27.5,126128,,Direct,Roman Safiullin,R,185.0,RUS,26.4,2-6 3-6 7-6(3) 6-4 7-5,5,R128,230.0,15.0,5.0,162.0,95.0,68.0,38.0,26.0,10.0,14.0,16.0,3.0,143.0,88.0,67.0,35.0,25.0,4.0,7.0,31.0,1410.0,36.0,1190.0,False,3.0,2.0,5.0,25.0,27.0,52.0,1.0
173,2024-580,Australian Open,Hard,128,G,2024-01-15,200005,21.0,Direct,Ugo Humbert,L,188.0,FRA,25.5,105676,,Q,David Goffin,R,180.0,BEL,33.1,6-2 7-5 5-7 6-3,5,R128,176.0,9.0,1.0,120.0,72.0,55.0,30.0,21.0,7.0,9.0,9.0,3.0,130.0,77.0,55.0,26.0,20.0,12.0,17.0,20.0,1765.0,112.0,570.0,False,3.0,1.0,4.0,24.0,17.0,41.0,0.0
174,2024-580,Australian Open,Hard,128,G,2024-01-15,111190,,Direct,Zhizhen Zhang,R,193.0,CHN,27.2,105948,,Direct,Federico Coria,R,180.0,ARG,31.8,6-4 7-6(3) 7-6(5),5,R128,153.0,13.0,2.0,112.0,67.0,47.0,26.0,17.0,1.0,4.0,14.0,7.0,114.0,64.0,52.0,22.0,17.0,7.0,11.0,54.0,911.0,84.0,694.0,False,3.0,0.0,3.0,20.0,16.0,36.0,2.0
175,2024-580,Australian Open,Hard,128,G,2024-01-15,210150,,Q,Jakub Mensik,R,193.0,CZE,18.3,133430,,Direct,Denis Shapovalov,L,185.0,CAN,24.7,6-3 7-5 7-5,5,R128,139.0,12.0,4.0,95.0,57.0,47.0,26.0,17.0,9.0,9.0,12.0,7.0,106.0,60.0,46.0,19.0,16.0,7.0,10.0,142.0,433.0,114.0,560.0,False,3.0,0.0,3.0,20.0,13.0,33.0,0.0
176,2024-580,Australian Open,Hard,128,G,2024-01-15,128034,9.0,Direct,Hubert Hurkacz,R,196.0,POL,26.9,117357,,Q,Omar Jasika,L,183.0,AUS,26.6,7-6(4) 6-4 6-2,5,R128,131.0,24.0,1.0,92.0,56.0,48.0,20.0,15.0,1.0,1.0,3.0,0.0,98.0,65.0,40.0,21.0,15.0,4.0,7.0,9.0,3320.0,343.0,148.0,False,3.0,0.0,3.0,19.0,12.0,31.0,1.0
177,2024-580,Australian Open,Hard,128,G,2024-01-15,105777,13.0,Direct,Grigor Dimitrov,R,191.0,BUL,32.6,105916,,Direct,Marton Fucsovics,R,188.0,HUN,31.9,4-6 6-3 7-6(1) 6-2,5,R128,207.0,8.0,8.0,119.0,77.0,64.0,16.0,20.0,5.0,8.0,5.0,6.0,146.0,80.0,51.0,35.0,19.0,16.0,21.0,13.0,2775.0,70.0,782.0,False,3.0,1.0,4.0,23.0,17.0,40.0,1.0
178,2024-580,Australian Open,Hard,128,G,2024-01-15,106423,,Direct,Thanasi Kokkinakis,R,193.0,AUS,27.7,124116,,Direct,Sebastian Ofner,R,191.0,AUT,27.6,7-6(1) 2-6 6-7(4) 6-1 7-6(8),5,R128,258.0,26.0,3.0,165.0,114.0,87.0,31.0,26.0,2.0,4.0,15.0,3.0,160.0,97.0,78.0,33.0,25.0,5.0,7.0,80.0,711.0,37.0,1141.0,False,3.0,2.0,5.0,28.0,26.0,54.0,3.0
179,2024-580,Australian Open,Hard,128,G,2024-01-15,132686,,Direct,Nuno Borges,R,185.0,POR,26.9,109739,,Direct,Maximilian Marterer,L,188.0,GER,28.5,7-5 7-6(3) 6-2,5,R128,149.0,18.0,0.0,99.0,64.0,54.0,18.0,16.0,7.0,8.0,11.0,4.0,118.0,79.0,51.0,17.0,16.0,10.0,14.0,69.0,814.0,96.0,626.0,False,3.0,0.0,3.0,20.0,13.0,33.0,1.0
180,2024-580,Australian Open,Hard,128,G,2024-01-15,200221,23.0,Direct,Alejandro Davidovich Fokina,R,183.0,ESP,24.6,106005,,Direct,Constant Lestienne,R,180.0,FRA,31.6,6-4 6-4 7-6(5),5,R128,166.0,11.0,2.0,116.0,84.0,57.0,18.0,16.0,5.0,7.0,7.0,4.0,115.0,71.0,46.0,23.0,16.0,8.0,12.0,24.0,1530.0,99.0,619.0,False,3.0,0.0,3.0,19.0,14.0,33.0,1.0
181,2024-580,Australian Open,Hard,128,G,2024-01-15,200000,27.0,Direct,Felix Auger Aliassime,R,193.0,CAN,23.4,106233,,Direct,Dominic Thiem,R,185.0,AUT,30.3,6-3 7-5 6-7(5) 5-7 6-3,5,R128,299.0,16.0,10.0,166.0,97.0,75.0,40.0,27.0,5.0,8.0,15.0,8.0,180.0,121.0,85.0,28.0,27.0,8.0,13.0,30.0,1425.0,92.0,654.0,False,3.0,2.0,5.0,30.0,25.0,55.0,1.0
182,2024-580,Australian Open,Hard,128,G,2024-01-15,126409,,Q,Hugo Grenier,R,196.0,FRA,27.8,124186,,Direct,Alexandre Muller,R,183.0,FRA,26.9,2-6 7-6(3) 4-6 6-4 7-6(7),5,R128,259.0,31.0,10.0,167.0,112.0,84.0,22.0,26.0,7.0,13.0,12.0,5.0,180.0,126.0,84.0,31.0,26.0,7.0,11.0,178.0,340.0,73.0,774.0,False,3.0,2.0,5.0,26.0,28.0,54.0,2.0
183,2024-580,Australian Open,Hard,128,G,2024-01-15,200325,,Direct,Emil Ruusuvuori,R,188.0,FIN,24.7,200516,,WC,Patrick Kypson,R,188.0,USA,24.2,4-6 6-3 6-4 7-6(4),5,R128,181.0,19.0,5.0,123.0,77.0,66.0,27.0,21.0,4.0,5.0,17.0,1.0,129.0,81.0,59.0,25.0,20.0,4.0,6.0,53.0,921.0,183.0,330.0,False,3.0,1.0,4.0,23.0,19.0,42.0,1.0
184,2024-580,Australian Open,Hard,128,G,2024-01-15,106421,3.0,Direct,Daniil Medvedev,R,198.0,RUS,27.9,209279,,Q,Terence Atmane,L,193.0,FRA,22.0,5-7 6-2 6-4 1-0 RET,5,R128,157.0,9.0,4.0,90.0,54.0,39.0,21.0,16.0,5.0,8.0,12.0,7.0,121.0,69.0,50.0,19.0,15.0,13.0,19.0,3.0,7555.0,144.0,429.0,False,3.0,1.0,4.0,18.0,13.0,31.0,0.0
185,2024-580,Australian Open,Hard,128,G,2024-01-15,100644,6.0,Direct,Alexander Zverev,R,198.0,GER,26.7,136440,,Direct,Dominik Koepfer,L,180.0,GER,29.7,4-6 6-3 7-6(3) 6-3,5,R128,192.0,19.0,2.0,131.0,94.0,73.0,22.0,20.0,8.0,9.0,8.0,1.0,131.0,91.0,59.0,27.0,20.0,6.0,8.0,6.0,4275.0,62.0,858.0,False,3.0,1.0,4.0,23.0,18.0,41.0,1.0
186,2024-580,Australian Open,Hard,128,G,2024-01-15,127760,,Q,Lukas Klein,R,193.0,SVK,25.8,126952,,Direct,Soon Woo Kwon,R,180.0,KOR,26.1,7-6(0) 4-6 7-6(3) 6-3,5,R128,190.0,16.0,6.0,135.0,94.0,69.0,21.0,22.0,6.0,10.0,6.0,10.0,149.0,80.0,57.0,36.0,21.0,6.0,10.0,163.0,391.0,697.0,40.0,False,3.0,1.0,4.0,24.0,21.0,45.0,2.0
187,2024-580,Australian Open,Hard,128,G,2024-01-15,210506,,Direct,Alex Michelsen,R,193.0,USA,19.3,210317,,WC,James Mccabe,R,188.0,AUS,20.5,7-6(5) 3-6 6-1 6-2,5,R128,175.0,8.0,4.0,118.0,80.0,56.0,23.0,18.0,8.0,11.0,13.0,3.0,113.0,70.0,48.0,17.0,18.0,2.0,8.0,91.0,656.0,269.0,214.0,False,3.0,1.0,4.0,22.0,15.0,37.0,1.0
188,2024-580,Australian Open,Hard,128,G,2024-01-15,208103,32.0,Direct,Jiri Lehecka,R,185.0,CZE,22.1,126523,,Direct,Bernabe Zapata Miralles,R,183.0,ESP,27.0,6-3 6-2 6-3,5,R128,102.0,6.0,2.0,78.0,44.0,32.0,21.0,13.0,3.0,4.0,3.0,3.0,75.0,52.0,30.0,10.0,13.0,4.0,10.0,23.0,1555.0,78.0,715.0,False,3.0,0.0,3.0,18.0,8.0,26.0,0.0
189,2024-580,Australian Open,Hard,128,G,2024-01-15,111815,19.0,Direct,Cameron Norrie,L,188.0,GBR,28.3,122669,,Direct,Juan Pablo Varillas,R,185.0,PER,28.2,6-4 6-4 6-2,5,R128,135.0,6.0,3.0,81.0,44.0,36.0,21.0,14.0,3.0,4.0,2.0,4.0,92.0,44.0,24.0,26.0,14.0,8.0,13.0,22.0,1710.0,81.0,709.0,False,3.0,0.0,3.0,18.0,10.0,28.0,0.0
190,2024-580,Australian Open,Hard,128,G,2024-01-15,206748,,Q,Giulio Zeppieri,L,183.0,ITA,22.1,105583,,Direct,Dusan Lajovic,R,183.0,SRB,33.5,6-3 3-6 6-3 7-6(3),5,R128,146.0,15.0,6.0,114.0,60.0,50.0,36.0,20.0,6.0,8.0,2.0,1.0,112.0,80.0,58.0,17.0,19.0,5.0,8.0,133.0,487.0,51.0,939.0,False,3.0,1.0,4.0,22.0,18.0,40.0,1.0
191,2024-580,Australian Open,Hard,128,G,2024-01-15,126845,,Direct,Max Purcell,R,185.0,AUS,25.7,200218,,Q,Mate Valkusz,R,183.0,HUN,25.4,3-6 7-6(2) 6-4 7-5,5,R128,172.0,17.0,3.0,136.0,81.0,61.0,30.0,22.0,6.0,10.0,9.0,11.0,135.0,89.0,66.0,21.0,21.0,8.0,13.0,45.0,1021.0,214.0,291.0,False,3.0,1.0,4.0,23.0,21.0,44.0,1.0
192,2024-580,Australian Open,Hard,128,G,2024-01-15,134770,11.0,Direct,Casper Ruud,R,183.0,NOR,25.0,105077,,Direct,Albert Ramos,L,188.0,ESP,35.9,6-1 6-3 6-1,5,R128,126.0,11.0,5.0,76.0,41.0,34.0,20.0,12.0,4.0,4.0,2.0,2.0,83.0,50.0,27.0,11.0,11.0,6.0,12.0,11.0,2910.0,85.0,688.0,False,3.0,0.0,3.0,18.0,5.0,23.0,0.0
193,2024-580,Australian Open,Hard,128,G,2024-01-15,126205,14.0,Direct,Tommy Paul,R,185.0,USA,26.6,106296,,Direct,Gregoire Barrere,R,183.0,FRA,29.9,6-2 6-3 6-3,5,R128,94.0,9.0,2.0,70.0,43.0,37.0,18.0,13.0,4.0,4.0,6.0,2.0,73.0,47.0,30.0,11.0,13.0,2.0,7.0,14.0,2670.0,83.0,696.0,False,3.0,0.0,3.0,18.0,8.0,26.0,0.0
194,2024-580,Australian Open,Hard,128,G,2024-01-15,207733,,Direct,Jack Draper,L,193.0,GBR,22.0,106218,,Direct,Marcos Giron,R,180.0,USA,30.4,6-4 3-6 4-6 6-0 6-2,5,R128,200.0,17.0,5.0,134.0,73.0,52.0,29.0,22.0,5.0,10.0,13.0,4.0,127.0,77.0,49.0,21.0,21.0,8.0,17.0,55.0,911.0,66.0,825.0,False,3.0,2.0,5.0,25.0,18.0,43.0,0.0
195,2024-580,Australian Open,Hard,128,G,2024-01-15,200175,,Direct,Miomir Kecmanovic,R,183.0,SRB,24.3,133297,,Direct,Yosuke Watanuki,R,180.0,JPN,25.7,4-6 7-5 6-3 6-4,5,R128,157.0,8.0,1.0,123.0,83.0,62.0,24.0,21.0,3.0,5.0,11.0,4.0,114.0,73.0,57.0,17.0,20.0,2.0,6.0,60.0,890.0,102.0,610.0,False,3.0,1.0,4.0,23.0,18.0,41.0,0.0
196,2024-580,Australian Open,Hard,128,G,2024-01-15,105526,24.0,Direct,Jan Lennard Struff,R,193.0,GER,33.7,208014,,Direct,Rinky Hijikata,R,178.0,AUS,22.8,3-6 6-3 6-2 6-7(2) 7-6(8),5,R128,230.0,25.0,4.0,177.0,107.0,82.0,33.0,25.0,11.0,14.0,24.0,6.0,164.0,95.0,73.0,31.0,25.0,8.0,13.0,25.0,1511.0,71.0,782.0,False,3.0,2.0,5.0,28.0,24.0,52.0,2.0
197,2024-580,Australian Open,Hard,128,G,2024-01-15,111576,,Q,Sumit Nagal,R,178.0,IND,26.4,122330,31.0,Direct,Alexander Bublik,R,196.0,KAZ,26.5,6-4 6-2 7-6(5),5,R128,157.0,1.0,0.0,93.0,70.0,47.0,13.0,15.0,4.0,7.0,13.0,9.0,109.0,58.0,40.0,19.0,15.0,6.0,12.0,137.0,450.0,27.0,1459.0,False,3.0,0.0,3.0,19.0,12.0,31.0,1.0
198,2024-580,Australian Open,Hard,128,G,2024-01-15,209992,,WC,Juncheng Shang,L,180.0,CHN,18.9,111456,,Direct,Mackenzie Mcdonald,R,178.0,USA,28.7,6-3 1-6 3-6 6-4 6-2,5,R128,206.0,4.0,4.0,143.0,83.0,57.0,30.0,22.0,13.0,18.0,6.0,4.0,117.0,78.0,52.0,20.0,21.0,5.0,10.0,140.0,435.0,42.0,1055.0,False,3.0,2.0,5.0,22.0,21.0,43.0,0.0
199,2024-580,Australian Open,Hard,128,G,2024-01-15,132283,,Direct,Lorenzo Sonego,R,191.0,ITA,28.6,105554,,Direct,Daniel Evans,R,175.0,GBR,33.6,4-6 7-6(8) 6-2 7-6(4),5,R128,223.0,23.0,1.0,133.0,88.0,72.0,24.0,21.0,5.0,6.0,3.0,6.0,141.0,79.0,59.0,34.0,21.0,8.0,10.0,46.0,1005.0,38.0,1121.0,False,3.0,1.0,4.0,24.0,20.0,44.0,2.0
200,2024-580,Australian Open,Hard,128,G,2024-01-15,207989,2.0,Direct,Carlos Alcaraz,R,183.0,ESP,20.6,104755,,Direct,Richard Gasquet,R,183.0,FRA,37.5,7-6(5) 6-1 6-2,5,R128,142.0,9.0,3.0,94.0,62.0,45.0,21.0,14.0,2.0,2.0,3.0,3.0,117.0,86.0,51.0,11.0,13.0,12.0,16.0,2.0,8855.0,131.0,500.0,False,3.0,0.0,3.0,19.0,9.0,28.0,1.0
201,2024-580,Australian Open,Hard,128,G,2024-01-15,104925,1.0,Direct,Novak Djokovic,R,188.0,SRB,36.6,200615,,Direct,Alexei Popyrin,R,196.0,AUS,24.4,6-3 4-6 7-6(4) 6-3,5,R64,191.0,11.0,0.0,119.0,73.0,60.0,27.0,20.0,5.0,7.0,17.0,4.0,111.0,64.0,47.0,27.0,20.0,8.0,11.0,1.0,11055.0,43.0,1052.0,False,3.0,1.0,4.0,23.0,18.0,41.0,1.0
202,2024-580,Australian Open,Hard,128,G,2024-01-15,144869,30.0,Direct,Tomas Martin Etcheverry,R,196.0,ARG,24.4,104792,,Direct,Gael Monfils,R,193.0,FRA,37.3,6-4 6-4 6-4,5,R64,133.0,5.0,0.0,102.0,80.0,54.0,13.0,15.0,4.0,5.0,12.0,4.0,86.0,53.0,44.0,12.0,15.0,4.0,8.0,32.0,1375.0,76.0,737.0,False,3.0,0.0,3.0,18.0,12.0,30.0,0.0
203,2024-580,Australian Open,Hard,128,G,2024-01-15,105173,20.0,Direct,Adrian Mannarino,L,180.0,FRA,35.5,144719,,Direct,Jaume Munar,R,183.0,ESP,26.6,6-3 6-3 1-6 2-6 6-3,5,R64,204.0,7.0,3.0,120.0,77.0,56.0,24.0,21.0,4.0,8.0,10.0,8.0,143.0,90.0,66.0,22.0,21.0,8.0,12.0,19.0,1765.0,82.0,706.0,False,3.0,2.0,5.0,21.0,21.0,42.0,0.0
204,2024-580,Australian Open,Hard,128,G,2024-01-15,210097,16.0,Direct,Ben Shelton,L,193.0,USA,21.2,106331,,Direct,Christopher Oconnell,R,183.0,AUS,29.6,6-4 6-1 3-6 7-6(5),5,R64,171.0,17.0,4.0,114.0,76.0,56.0,24.0,19.0,3.0,5.0,9.0,1.0,133.0,79.0,63.0,17.0,19.0,7.0,11.0,16.0,2225.0,68.0,814.0,False,3.0,1.0,4.0,22.0,17.0,39.0,1.0
205,2024-580,Australian Open,Hard,128,G,2024-01-15,126203,12.0,Direct,Taylor Fritz,R,196.0,USA,26.2,200384,,LL,Hugo Gaston,L,173.0,FRA,23.3,6-0 6-3 6-1,5,R64,88.0,11.0,2.0,68.0,44.0,34.0,13.0,11.0,1.0,1.0,2.0,5.0,81.0,48.0,27.0,11.0,11.0,6.0,13.0,12.0,2840.0,97.0,626.0,False,3.0,0.0,3.0,18.0,4.0,22.0,0.0
206,2024-580,Australian Open,Hard,128,G,2024-01-15,206681,,Direct,Fabian Marozsan,R,193.0,HUN,24.2,202103,22.0,Direct,Francisco Cerundolo,R,185.0,ARG,25.4,7-6(5) 6-4 6-2,5,R64,121.0,7.0,3.0,94.0,60.0,42.0,18.0,15.0,5.0,8.0,6.0,6.0,118.0,71.0,45.0,17.0,15.0,12.0,18.0,67.0,823.0,21.0,1760.0,False,3.0,0.0,3.0,19.0,12.0,31.0,1.0
207,2024-580,Australian Open,Hard,128,G,2024-01-15,209414,,Direct,Luca Van Assche,R,178.0,FRA,19.6,207518,25.0,Direct,Lorenzo Musetti,R,185.0,ITA,21.8,6-3 3-6 6-7(5) 6-3 6-0,5,R64,225.0,9.0,3.0,133.0,75.0,57.0,35.0,23.0,7.0,9.0,6.0,0.0,153.0,90.0,64.0,27.0,22.0,5.0,12.0,79.0,715.0,28.0,1440.0,False,3.0,2.0,5.0,27.0,19.0,46.0,1.0
208,2024-580,Australian Open,Hard,128,G,2024-01-15,126774,7.0,Direct,Stefanos Tsitsipas,R,193.0,GRE,25.4,111442,,Direct,Jordan Thompson,R,183.0,AUS,29.7,4-6 7-6(6) 6-2 7-6(4),5,R64,216.0,13.0,2.0,151.0,77.0,58.0,47.0,21.0,9.0,11.0,5.0,0.0,125.0,76.0,56.0,31.0,21.0,4.0,7.0,7.0,4025.0,47.0,982.0,False,3.0,1.0,4.0,24.0,20.0,44.0,2.0
209,2024-580,Australian Open,Hard,128,G,2024-01-15,206173,4.0,Direct,Jannik Sinner,R,191.0,ITA,22.4,207411,,Q,Jesper De Jong,R,180.0,NED,23.6,6-2 6-2 6-2,5,R64,103.0,7.0,1.0,58.0,37.0,32.0,16.0,12.0,0.0,0.0,6.0,3.0,80.0,50.0,29.0,12.0,12.0,6.0,12.0,4.0,6490.0,161.0,393.0,False,3.0,0.0,3.0,18.0,6.0,24.0,0.0
210,2024-580,Australian Open,Hard,128,G,2024-01-15,202104,26.0,Direct,Sebastian Baez,R,170.0,ARG,23.0,123755,,Direct,Daniel Elahi Galan,R,191.0,COL,27.5,7-5 2-6 6-2 6-4,5,R64,194.0,4.0,5.0,113.0,77.0,53.0,20.0,19.0,1.0,5.0,6.0,2.0,141.0,82.0,53.0,28.0,19.0,14.0,20.0,29.0,1435.0,87.0,676.0,False,3.0,1.0,4.0,21.0,17.0,38.0,0.0
211,2024-580,Australian Open,Hard,128,G,2024-01-15,207830,,Direct,Tomas Machac,R,183.0,CZE,23.2,126207,17.0,Direct,Frances Tiafoe,R,188.0,USA,25.9,6-4 6-4 7-6(5),5,R64,155.0,10.0,1.0,97.0,66.0,50.0,15.0,16.0,2.0,5.0,13.0,2.0,128.0,81.0,54.0,18.0,16.0,7.0,12.0,75.0,748.0,17.0,2100.0,False,3.0,0.0,3.0,19.0,14.0,33.0,1.0
212,2024-580,Australian Open,Hard,128,G,2024-01-15,111575,15.0,Direct,Karen Khachanov,R,198.0,RUS,27.6,206499,,Q,Aleksandar Kovacevic,R,183.0,USA,25.3,6-4 6-3 4-6 6-3,5,R64,150.0,22.0,0.0,103.0,68.0,51.0,22.0,19.0,7.0,10.0,16.0,5.0,114.0,65.0,46.0,22.0,19.0,6.0,12.0,15.0,2430.0,101.0,611.0,False,3.0,1.0,4.0,22.0,16.0,38.0,0.0
213,2024-580,Australian Open,Hard,128,G,2024-01-15,200282,10.0,Direct,Alex De Minaur,R,183.0,AUS,24.9,208286,,Direct,Matteo Arnaldi,R,185.0,ITA,22.8,6-3 6-0 6-3,5,R64,120.0,4.0,3.0,82.0,49.0,37.0,17.0,12.0,5.0,6.0,4.0,2.0,82.0,40.0,24.0,15.0,12.0,7.0,14.0,10.0,2950.0,41.0,1077.0,False,3.0,0.0,3.0,18.0,6.0,24.0,0.0
214,2024-580,Australian Open,Hard,128,G,2024-01-15,207925,,Q,Flavio Cobolli,R,183.0,ITA,21.6,200303,,Direct,Pavel Kotov,R,191.0,RUS,25.1,7-5 6-3 5-7 6-2,5,R64,195.0,5.0,4.0,126.0,67.0,49.0,33.0,21.0,6.0,9.0,2.0,5.0,117.0,73.0,48.0,24.0,20.0,3.0,9.0,100.0,617.0,65.0,835.0,False,3.0,1.0,4.0,24.0,17.0,41.0,0.0
215,2024-580,Australian Open,Hard,128,G,2024-01-15,200624,29.0,Direct,Sebastian Korda,R,196.0,USA,23.5,111460,,Direct,Quentin Halys,R,191.0,FRA,27.2,6-4 6-4 6-4,5,R64,121.0,12.0,4.0,84.0,50.0,38.0,25.0,15.0,1.0,1.0,19.0,4.0,124.0,70.0,54.0,19.0,15.0,14.0,17.0,26.0,1480.0,110.0,575.0,False,3.0,0.0,3.0,18.0,12.0,30.0,0.0
216,2024-580,Australian Open,Hard,128,G,2024-01-15,126094,5.0,Direct,Andrey Rublev,R,188.0,RUS,26.2,111153,,Direct,Christopher Eubanks,R,201.0,USA,27.6,6-4 6-4 6-4,5,R64,99.0,10.0,0.0,79.0,60.0,51.0,14.0,15.0,3.0,3.0,10.0,2.0,95.0,74.0,49.0,11.0,15.0,7.0,10.0,5.0,5010.0,35.0,1215.0,False,3.0,0.0,3.0,18.0,12.0,30.0,0.0
